object_id,Z,EBV,English Translation,split,target,Flux_mean,Flux_std,Flux_min,Flux_max,Flux_median,Flux_skew,Flux_err_mean,Flux_err_std,Flux_Ratio_mean,Flux_Ratio_skew,u_Flux_mean,u_Flux_std,u_Flux_max,u_Flux_min,g_Flux_mean,g_Flux_std,g_Flux_max,g_Flux_min,r_Flux_mean,r_Flux_std,r_Flux_max,r_Flux_min,i_Flux_mean,i_Flux_std,i_Flux_max,i_Flux_min,z_Flux_mean,z_Flux_std,z_Flux_max,z_Flux_min,y_Flux_mean,y_Flux_std,y_Flux_max,y_Flux_min
uan_braig_amlug,0.1455,0.079,"monster  + fierce, wild +  snake, serpent",split_17,0,0.5252254854109588,1.5557809117057533,-2.38517974,8.62202849,0.14851985499999998,3.0539394137115825,0.5115874930821918,0.434746734031974,0.9023427152221488,2.0628275412745647,0.179723355,0.4793638322367322,0.92031065,-0.53578967,0.15969743111111112,0.4377719531170416,0.75205848,-0.26481602,0.3207154668965517,1.2410571556056804,6.47802883,-0.88902902,0.3057932857142857,1.143596442216221,5.62619822,-0.75540408,0.49703513971428576,1.367177484369168,6.49054783,-1.34750389,1.3726623192307694,2.619377020357662,8.62202849,-2.38517974
uir_gaw_aeruil,0.1921,0.023,eternity + void + seaweed,split_17,0,0.4824880222727273,2.176981326692539,-2.15894209,13.74359516,-0.104311215,3.5306294585209854,0.4447909145454545,0.4242241611619947,2.0885743718842336,5.005571246079775,-0.15307002727272725,0.5351957338492834,0.5359051,-1.42103781,0.7419937055555557,3.3225765557463487,13.74359516,-1.01417886,0.5605872534210525,2.2768965290953362,9.6651943,-0.65709571,0.7475074517142859,2.502807483775064,9.01926034,-0.91935336,0.48034575464285717,1.5835975613557363,6.5768326,-1.56750488,0.07151172749999997,1.4694629773388175,4.08745564,-2.15894209
yll_merilin_rach,1.701,0.045," gulp  + nightingale + wagon, wain ",split_17,1,0.7735875563829788,1.1167438551811668,-1.17114996,5.12670274,0.35998785499999997,1.1387882375159313,0.4048178343617021,0.28338219731065895,2.474595936129184,1.3574407338786747,0.24016664857142858,0.4668838210460805,0.8900941,-0.29196852,0.27861286333333335,0.37418417715550334,0.9490521,-0.11783981,0.7366620486363636,0.9017741989039024,2.11576917,-0.25241912,0.7420256035999999,1.1364822473126546,2.91857203,-0.68946331,0.8335349465000002,1.0256392034798043,2.61594141,-1.17114996,1.554603990909091,1.8562964175688241,5.12670274,-0.58303998
Dornhoth_gwend_nagol,0.4061,0.005,Trawn Folk (Dwarfs) + maiden + tooth,split_18,0,0.34342807433155076,1.1885119527705028,-2.61797598,6.22885213,0.10581663,1.9901515299773511,0.45964870647058825,0.39174375352725216,1.369987225370158,5.7940660981717285,0.22147222153846155,0.3433831653080226,0.86943407,-0.2163264,0.34508420562500003,0.9532721972171966,3.45347274,-0.3451231,0.38622510833333334,1.3411516032588666,6.22885213,-0.54088111,0.3783360037209303,1.2169626623758611,5.68980764,-0.70385485,0.5214996315217391,0.9894720772807718,3.80907104,-0.77344654,0.05027359454545449,1.5193603298622171,3.31848821,-2.61797598
Dornhoth_thurin_gwaloth,0.9992,0.063,"Trawn Folk (Dwarfs) + secret, hidden + blossom",split_18,0,0.5968045194230769,0.677657706227065,-1.90708684,2.5795641,0.616650155,-0.3785454401711892,0.5150086952884616,0.4648958068407116,2.5996137752186255,2.1270702452012618,1.3508059583333336,0.4149601732825571,1.88292691,0.68714003,0.84861587,0.3264589860394361,1.32864416,0.48457816,0.7490286404545454,0.3398960889258925,1.33992192,0.16988969,0.5321955214814815,0.47034931021987275,1.88621024,-0.86148514,0.6054634063636363,0.7019579551795772,2.5795641,-0.89645659,0.2239540447619048,1.0011254778801728,2.39597425,-1.90708684
Eluwaith_amarth_iar,0.5666,0.06,"Sindar + doom, fate + blood",split_18,0,0.011926777537313442,0.8306021535748807,-5.10374995,2.92174015,0.030183055,-2.2312987352776092,0.4225021708955224,0.3753849734890674,0.8471265563070427,2.9150051968069848,0.13652074444444445,0.346527628216917,0.56492711,-0.43658421,0.094983656,0.21557624039271103,0.56622023,-0.09093075,0.4466048348387096,0.5773928362916054,1.38419115,-0.85244616,0.03813985147058824,0.1813623131205045,0.46449396,-0.26021766,-0.15223424275862069,0.47497286140157563,1.00487583,-1.17413519,-0.5384308028571428,1.728329395522271,2.92174015,-5.10374995
acharn_firion_morn,0.4958,0.044,"vengeance +  mortal man + dark, black",split_18,0,3.5861319462790706,2.7537421134687428,-0.72596877,10.22973107,3.339633015,0.45304860623134424,0.4303607658139536,0.44916889482189903,12.009151719083293,0.36301247799990904,0.1981987528571429,0.15195406171728554,0.35229121,-0.02196408,0.601245425,0.41585379806552,0.92700501,-0.00013234,2.286152173076923,1.1270957463217748,4.2372841,-0.01048206,4.500136088260869,1.7923777921444213,6.50292086,0.40297188,4.99367897,2.869908355816587,8.77756057,-0.02554437,5.980031858333334,3.798962023937805,10.22973107,-0.72596877
adab_amdir_gli,0.5834,0.148,"building, house + hope + honey",split_18,0,1.5659956736046514,2.351788387116498,-0.932867,8.85324388,0.6085669549999999,1.6671132506481072,0.35415550360465115,0.31506682098118255,5.69244789617311,1.6843311984637035,0.4616015625,0.5362814653390129,1.14647554,0.02275313,0.42641161600000005,0.7032265950331428,2.25894072,-0.08524849,1.361759257368421,1.4792325377427087,4.01735797,-0.18262148,1.0278534731818183,2.260969685277637,8.85324388,-0.52855387,2.8353765363157897,2.9951063796660167,7.57369549,-0.1748538,2.1838957525,2.9600064174475245,8.69643777,-0.932867
adar_law_agor,0.3292,0.043,father + no! don't!  + narrow,split_18,0,0.3584319866494845,1.1100565101205089,-2.83536004,5.98122395,0.189585455,2.270449820469101,0.43821085881443295,0.40011888561362163,1.2921670153205218,4.033649946489676,0.11927551421052635,0.32195179085303105,0.68914639,-0.56350652,0.235470302,0.29669306148737923,0.88726072,-0.30478652,0.3236776586956521,0.9903687839360462,5.77643856,-0.60566901,0.4534945363265306,1.1638208148303382,5.98122395,-0.69707367,0.4612784894736842,1.2997732219486493,4.28220393,-1.99455088,0.336982552962963,1.5296379758654952,3.34245483,-2.83536004
agarwaen_guldur_Ithil,0.9606,0.023,bloodstain + dark sorcery + moon,split_18,0,1.72274356853211,2.289937510126848,-2.78854777,7.01024558,0.693844,0.4548830585668195,0.4757899560550459,0.39523935310407526,6.055054991543636,1.5252418893004587,1.234963185,1.377516094053266,3.14064634,-0.3735709,0.415889795,1.2962277120718473,3.41400227,-0.50765856,1.619345673478261,2.38881221342944,5.94939676,-2.03516164,1.8825081968965518,2.2970293865459754,6.10459274,-1.02688398,2.221002086956522,2.4924940005504186,6.51811752,-1.20176906,1.7584160516666667,2.5326996877378485,7.01024558,-2.78854777
alagos_rach_ris,1.172,0.012,"storm of wind + wagon, wain  + queen",split_18,0,0.5112322781176472,1.1149827130078485,-1.96880597,6.14209,0.31340636,1.2172811258132223,0.44761886623529407,0.3954381024343381,1.4690233705559819,0.8908628866228071,0.03415850250000001,0.4458298107844584,0.83232718,-0.87948462,0.12393947166666663,0.3150000852704427,0.74183427,-0.4002975,0.42905866416666666,0.8052031273331001,2.08630218,-0.9383161,0.44397873170731705,1.0295870515957835,2.41198801,-1.47865392,0.7194203244117647,1.3293499365267811,3.82767585,-1.24839531,1.0409003924,1.6678563389457033,6.14209,-1.96880597
amdir_ruith_braig,1.387,0.053,"hope + anger + fierce, wild",split_18,0,0.3364516180952381,0.8175362566329212,-2.94996891,3.08071938,0.291122655,-0.28748765395008086,0.4364894878571428,0.3843308339048837,1.492980769783514,1.5687156949653653,0.13698796333333332,0.29609629726455006,0.54793619,-0.34056467,0.47754968000000003,0.30347062940612735,0.92347818,0.19985198,0.3749256796551724,0.5640307569490526,1.50186585,-0.43672194,0.5419652333333332,0.7322650120948312,2.27905092,-0.71954126,0.35781112333333337,0.7731506334051821,1.91462476,-1.29202194,-0.028639680476190504,1.3404831338547598,3.08071938,-2.94996891
amloth_iphant_nur,0.8784,0.041,"crest of a helmet  + aged, long-lived + race",split_18,0,0.7469666694949494,1.0184438714720478,-1.47580774,4.63350407,0.42062459,1.161106658003253,0.5786062657575758,0.5355955589725141,1.5512534787104926,0.9095689001626782,0.06289856374999998,0.44759142818559594,0.7169913,-0.62749361,0.13537494700000002,0.3155905086165253,0.69541302,-0.31029848,0.4264653161904762,0.570235376265929,1.55613129,-0.33814416,0.7708203289473685,0.7373482091388669,1.80577495,-0.3545168,0.7007290949999999,1.0787691112941082,2.72021557,-1.47580774,2.018163196,1.1958166873724096,4.63350407,0.28948137
andrann_galas_rochben,0.7642,0.022," age, cycle  + growth, plant  + rider",split_18,0,0.49936530575342475,0.8544443321630976,-2.00197749,2.75494968,0.7079995,-0.6686851736312347,0.45559202410958904,0.40594194711705356,2.345702046025309,0.5899363311624618,0.333403525,0.15835596668115717,0.54390233,0.17545861,0.487247318,0.5792494021795982,0.89754461,-0.5281815,0.6977129530769232,0.5069934652282515,1.25044221,-0.3000857,0.7572569963636364,0.5747355417777532,1.51303358,-0.44038676,0.5656078600000001,0.9013103186260253,2.08999427,-0.95748984,-0.22178660833333322,1.3392059518772066,2.75494968,-2.00197749
angos_pod_cabed,1.129,0.053,horror + foot (of an animal)  + leap,split_18,0,0.21203389660194175,1.017161772836738,-2.12090825,2.63995082,-0.07499367,0.7029135642844623,0.44095980631067966,0.37484819029687094,0.5735488728532822,1.7825237931333595,0.191316985,0.8751636993195581,2.0639765,-0.60073996,0.216014855,0.9592951608844191,2.18283897,-0.58491419,0.4504153757692308,1.004318916302075,2.41571959,-0.63452733,0.23897142148148148,0.963740938774431,2.58334251,-1.11615956,0.11616537500000002,0.9599535018798114,1.87616311,-1.3457689,-0.1361070728571428,1.3437272591323637,2.63995082,-2.12090825
ank_rovalug_eilian,0.4414,0.016,jaw + winged-dragon + rainbow,split_18,0,0.2971695065714286,1.083492725125964,-2.2939669,4.53200498,0.02763545,1.7343960644673093,0.44492414342857134,0.47381457422021367,0.9153020633027678,2.843342996621641,0.09508684666666668,0.21959091744536866,0.37086673,-0.42074266,0.07164995545454546,0.40307130734105184,1.10102393,-0.23735929,0.27351177354838707,0.8040453331628734,3.13963844,-0.53865529,0.33528226874999995,0.9501280487213184,2.85943944,-1.13922401,0.8884169977777778,1.8168805070186773,4.53200498,-1.64522345,-0.24652319416666668,1.0865545896478659,1.29660159,-2.2939669
anwar_thamas_agar,0.2549,0.017,"awe + great hall  + glory, brilliance, glitter",split_18,0,0.4844555925688073,1.3249053614654673,-2.09240981,4.84677104,0.12010967,1.8665487224428279,0.45777430431192656,0.43039855387584464,2.179206019536404,3.149343759871219,0.14508611833333332,0.15238945086654015,0.34451809,-0.11891337,0.3343925685714285,0.6017371698871824,1.62406854,-0.10496837,0.5973610158333332,1.3435085170853267,4.7335398,-0.39414316,0.8811350211111111,1.6688789136924544,4.84677104,-0.30570607,0.43351438999999997,1.2423920687430907,4.43757341,-1.37736424,-0.013211309999999995,1.17069651811079,2.80323445,-2.09240981
araf_lebenedh_nost,0.9432,0.039,"wolf + middle finger  + family, clan, house",split_18,0,1.9934490330821915,1.1188031823549143,-2.13621432,5.1983956,2.09364197,-0.4269726241156708,0.5523321441780822,0.4854586156407013,5.468931947921162,0.9619400885684087,0.615095276,0.5268408321417632,1.75992288,0.12371092,1.42852388,0.25533878817712324,1.73571656,0.98856315,1.9302628884210526,0.8106979954640129,3.82519871,0.30533595,2.228652666571428,1.019174784231318,3.72862446,-0.69055082,2.1853217490624997,0.7986135729583106,3.86221115,-0.10499514,2.348773248095238,1.8828440247981695,5.1983956,-2.13621432
aranarth_rhovan_lasguil,0.8121,0.108,"kingdom, realm + wilderness + tea",split_18,0,0.7295779336440678,1.0596592666633724,-1.25076393,3.38634809,0.39232782499999996,0.6395286750203221,0.4418437903389831,0.3841937453528364,3.0775864612678827,1.937221083778759,0.5046304277777778,0.5403116666043492,1.53395723,-0.12535573,0.6640331525000001,0.7870621423154179,2.19104036,-0.167913,0.8782952987878788,1.0428996491383713,2.90014713,-0.40154303,0.8840901678571429,1.0763383658248518,3.38634809,-0.27080492,0.6989774647368421,1.3529996249663274,2.70160437,-1.25076393,0.38595782941176465,1.0972033517432624,2.91829486,-1.10453051
aranarth_tobas_gellui,0.381,0.043,"kingdom, realm +  roof  + triumphant",split_18,0,-0.8793178176608187,2.063158089257542,-5.90411365,3.10327124,-0.13640232,-0.34365957332651226,0.5059448252631579,0.4397434493767172,-3.391606502151973,-1.7972902679860345,-0.5769300715384615,1.634100703940791,2.27374087,-2.773211,-1.089184389230769,1.9148477604737497,1.46123489,-3.88031458,-0.7715061597435896,2.0408672470674505,2.15976187,-4.57330849,-1.2498965454545454,2.181746500933524,1.62882579,-5.90411365,-0.667613818095238,1.9994159620486727,3.10327124,-4.64822658,-0.778994512,2.4103013361011096,2.76057228,-4.89407369
balrog_gond_fuin,0.09704,0.04," fire demon  + rock, great stone + darkness, gloom, night, dead of night ",split_18,0,0.3536911380508475,0.7532393101436491,-2.32268551,3.06282574,0.26612075,0.6056872766149536,0.40536165016949144,0.4157616873524784,1.644419664735687,1.4063587999527403,0.02815286000000001,0.4956542964333525,0.66646408,-0.93446603,0.22123734099999998,0.2442052983172127,0.62938733,-0.3386936,0.27594617846153846,0.37551024726437787,0.9785777,-0.50159988,0.5577702477142857,0.7672025918817718,2.23451724,-0.81794977,0.2371234828,0.5522013060097476,1.64544521,-0.7639084,0.4467642986666667,1.4763345343965704,3.06282574,-2.32268551
bass_myril_guldur,1.452,0.014,bread + cat + dark sorcery,split_18,0,0.186874626,0.7526057893623813,-3.23863004,4.12147304,0.09316897,0.11180639810433554,0.47993384541935485,0.43145640931067336,0.8972738622394923,1.826200647759349,0.07459318923076924,0.24461622534382443,0.6333571,-0.30652181,0.013481747272727274,0.13216138514657708,0.2045951,-0.24476802,0.620727785483871,0.3937736552446934,1.29935926,-0.00197279,0.04600151771428571,0.35630551417841533,1.00150788,-0.76906414,0.057767882647058844,0.463952092629539,0.97397494,-0.77535892,0.16228496354838712,1.4451535631851367,4.12147304,-3.23863004
bragol_galenas_raug,0.4713,0.014,"sudden + pipe-weed +  demon, terrible creature",split_18,0,0.2210372599441341,0.9005209030138278,-2.87599568,3.2775747,0.01427429,1.227179585915215,0.5415781197206704,0.4471513411301146,0.7273984432215328,4.664930555051039,-0.08654312416666667,0.2795942286291698,0.37803207,-0.56503917,0.2105357992307692,0.6637838888669811,1.89183818,-0.52006434,0.23162641605263157,0.8411914484645718,3.04685377,-1.0569108,0.11965705363636361,0.6648653342619364,2.2674873,-0.87604956,0.0736949968888889,0.8339710710388009,2.33684744,-2.87599568,0.7586752814814814,1.4146690339701629,3.2775747,-1.53491503
bronwe_riel_pilin,0.4657,0.016,endurance + princess + arrow,split_18,0,0.34692245175757574,1.0834672907964638,-2.16771188,4.71217501,0.09281913,2.0088356277404054,0.41669739825301205,0.41992351858414834,1.243556542690309,3.6190172801121228,-0.160462960625,0.45007713065197835,0.39956352,-1.4115149,0.09456730176470587,0.20877790845867683,0.78364856,-0.12567918,0.3442069886046512,0.8519685449960102,3.74864003,-0.37514239,0.5674476612195121,1.1569632200702815,4.27831515,-0.55008963,0.3605403906666667,1.4449118584549379,4.71217501,-1.42706462,0.51775008,1.4649546242557479,3.70418594,-2.16771188
cae_cair_merilin,1.078,0.125,earth + ship + nightingale,split_18,0,0.9334503579999998,1.4861672647157145,-1.47967173,5.38644392,0.31236396499999997,1.1165448348053386,0.4324079501250001,0.42549407186892496,3.0016476343340184,2.020974924464674,0.08336122874999999,0.40585987584178934,0.93745689,-0.64860065,0.29849555263157895,0.5691055854489767,1.71515864,-0.21323102,0.9277154655555554,1.182262006457345,3.4695988,-0.27755074,1.150711241666667,1.7209276643393423,4.60079686,-0.78325212,1.2906944576666666,1.830544071643665,5.38644392,-0.92358703,1.252289866521739,1.7325623694681007,4.68106126,-1.47967173
cae_gwaloth_nagol,1.185,0.016,earth + blossom + tooth,split_18,0,0.4356400265384615,0.6313191159485153,-1.35820208,2.20732543,0.434747415,0.15157805769603025,0.4223594373076923,0.3642401574891779,1.8202477169579792,0.8895597277215676,-0.00651415500000001,0.47688852670365983,0.63642817,-0.60262146,0.39693144363636357,0.32164718016030847,0.85559361,-0.08629154,0.4478687172,0.5553371058399853,1.56470333,-0.69161072,0.5439852337499999,0.5194159408806666,1.493464,-0.30059881,0.6465064531578948,0.6739921056514621,2.0784582,-0.41836672,0.29796481866666663,0.9562204934273532,2.20732543,-1.35820208
callon_raef_espalass,0.4863,0.084,hero + net + water-fall,split_18,0,0.30083236101910826,1.0656407379193311,-2.74937008,3.69087114,0.10041636,0.8230567819753217,0.4990495926751593,0.42813558846609384,1.1054038915837558,3.1070469873773527,-0.051806485000000006,0.40653429355965237,0.68120201,-0.60184556,0.2975177416666667,0.5150035174166671,1.3194319,-0.20404221,0.27767890742857143,0.9438762061322706,3.52180343,-0.64971453,0.2879887862162162,0.8491420868424172,2.99973957,-1.09245543,0.6957148096969696,1.1636538493454933,3.69087114,-1.17405354,0.04049319230769229,1.5979117240796437,2.67541859,-2.74937008
callon_tobas_meldir,1.041,0.017,hero +  roof  + friend,split_18,0,0.17587263708333334,0.897905481625387,-5.50144604,3.20157034,0.156368855,-2.267819577856947,0.49783787291666665,0.431467050225311,1.0588755594812373,1.7712081593484976,-0.12495076333333334,0.7695379745367021,0.6960366,-0.82984809,0.06412232200000001,0.10147539649046965,0.2369174,-0.02302779,0.5948808475,0.44798067566282235,1.32499475,-0.3006604,0.05466058360000001,0.38804454703111435,1.07636047,-0.6075041,0.04456071666666666,0.4438175785793935,1.10142338,-0.91963858,0.014993447333333283,2.0158245895845495,3.20157034,-5.50144604
cenedril_Eluwaith_cae,0.2158,0.01,mirror + Sindar + earth,split_18,0,0.411470648622449,0.6549017258528871,-1.66992443,2.59612955,0.38414354,-0.07627388009267323,0.40360195321428566,0.3561993176596595,1.6637791868302192,1.0282708570776407,0.51626971,0.6410822974653433,1.82686285,-0.25633601,0.4744450795833333,0.4756747181365044,1.2133467,-0.19814875,0.345735048367347,0.5153262081433446,1.30724251,-0.59385779,0.4549255173809523,0.6158265977563125,1.65698577,-0.88641862,0.4570239538888889,0.48008770735888695,1.32370438,-0.61784002,0.2851510253571428,1.128709821254255,2.59612955,-1.66992443
cirion_cabor_thurin,1.06,0.03,"sailor, shipman  + frog + secret, hidden",split_18,0,1.6746568900952379,2.232457211769493,-4.30954325,5.73988989,1.7323935,-0.2500268070754335,0.46164765961904763,0.4451835416356486,6.150631894200116,0.6979481002790008,0.7625308999999999,1.2862928069232236,2.20122179,-1.29310904,0.8058079442857142,1.17594141341055,2.92415024,-0.35859992,1.8220421578571429,2.1746221851150844,4.1574376,-1.76970888,1.4805681478571429,2.5596019957170655,4.35900101,-4.30954325,2.0843660057894735,2.3732549703936234,5.26523707,-1.80410675,2.134801865333333,2.2759278085180483,5.73988989,-1.42371082
cirion_gaur_gaw,0.6132,0.073,"sailor, shipman  + werewolf + void",split_18,0,-0.0917514842105263,1.8601703134104237,-3.74861461,4.89027111,-0.419579865,0.5267089422971697,0.4694374323026316,0.4397153726328711,-0.11698766069918341,0.6185175479319425,-0.0969730476923077,0.7617327048381582,1.12510153,-1.14745857,0.2993318136363636,1.1451242127312768,1.79123116,-1.60072617,0.056765312926829306,1.7652109382132435,3.45806146,-2.39735527,0.1022103528571429,2.0577700862906294,4.6905055,-2.9065239,-0.0680646963333334,2.274630136043883,4.89027111,-2.91125916,-0.9018647827272729,1.7648297153687085,2.83576501,-3.74861461
cund_faen_nagol,0.3461,0.039,prince + radiant + tooth,split_18,0,1.4286781258450703,2.0933431845815824,-3.45977428,9.61661989,1.001231585,1.5797328000989552,0.419957437112676,0.4146891645988543,6.880147596414987,3.889440819421091,3.66226346,4.133086723492896,9.61661989,-3.45977428,3.266699611,3.0165987830032117,8.82722425,0.58479587,1.1336472205128205,1.9235175669298963,5.48992009,-1.57752634,0.9171345155172413,1.2681373564382648,3.81953654,-1.22915974,1.325873496153846,1.1074753835233924,2.88268808,-0.27892727,0.9125387500000001,1.267201933113452,2.56461924,-1.71284564
duin_aegas_gwael,0.829,0.081," river, large rive with current  + mountain peak  + gull",split_18,0,0.5746934756000001,0.9951244715880933,-1.86666218,5.51288117,0.4756492,1.089933661953217,0.50928319744,0.4659844794489723,2.1910505959104434,2.049409168038857,1.2930059091666666,1.8977595542784962,5.51288117,-1.86666218,0.8213036263636364,0.970566674108805,2.96693697,-0.61028952,0.649616495,0.615742582995873,2.16019766,-0.13266682,0.5185988648275862,0.7505982998962176,1.92560732,-0.91114291,0.47235448321428575,0.752024807829266,1.80229275,-0.85609742,0.2056268760869565,1.049875657461111,3.00286593,-1.64417479
duin_forodrim_lin,0.8778,0.049," river, large rive with current  + Northmen, Northfolk  +  lake, pool ",split_18,0,0.343780687704918,1.041557005030432,-2.63570268,2.424433,-0.11238972,0.40192174533112934,0.47461412213114756,0.4743071743777759,1.9224950637350313,1.7104866086893458,-0.014415100000000014,0.6104381847608661,0.68973043,-0.39422019,0.24680051400000008,0.8372160450051913,1.6593951,-0.33459067,0.7502344452941178,1.0583973534666633,2.424433,-0.42114244,0.43459446749999997,0.9598673373266398,2.33663053,-0.70902858,0.12355922416666666,0.895972296665397,2.30740924,-0.70315149,-0.17629288250000003,1.4564842467780819,1.8828746,-2.63570268
dunadan_baneth_magol,0.7334,0.022,"Númenórean, Man of the West  + beauty + sword",split_18,0,0.9421696561363637,2.1507381656919433,-3.50318602,8.92294652,0.0344328,1.412833856823378,0.48635945590909097,0.48963892974985124,3.287895763358087,1.972927161240938,0.04106194800000003,0.5549447575337197,0.66949024,-1.05184818,0.6234565575000001,1.2641311165866875,3.50866302,-0.60731556,0.8630642830769233,1.740536058689572,5.4205623,-0.88398657,0.8303088122580645,2.081743140611356,5.94209619,-2.15287,0.9186902442857142,2.471329499195537,6.16833176,-3.50318602,1.9885642678947366,3.227902457293495,8.92294652,-1.98246918
eglan_sador_galadhrim,0.5571,0.08,"forsaken +  faithful one + people of the Trees, Elves of Lórien ",split_18,0,0.2717107801129943,0.9822356317344587,-2.02868296,3.97325574,0.0020111,1.9321696299230655,0.41537714853107344,0.3588892730505764,1.2129178492704749,3.3970946054038014,-0.15282917727272727,0.1965992199199654,0.31109527,-0.37463194,0.052270467499999994,0.20801879729517458,0.56444953,-0.23354211,0.3444842479069767,1.0605231469788752,3.88892412,-0.86421531,0.3004114233333333,0.8907270314948339,3.42580985,-0.70386,0.4260117487878788,1.2573313262393846,3.97325574,-0.84859776,0.25857248321428566,1.1261225399476777,2.31706806,-2.02868296
eirien_minuial_nim,2.133,0.015,"daisy + dawn, morrowdim, twilight  + pale, white",split_18,0,0.1605377404,0.614848905115202,-1.14341974,3.0792487,0.06678708,1.4222109818709967,0.4594537732,0.4036511769915662,0.8552162206811565,1.8342958401211833,-0.037278622000000004,0.26680995755130815,0.25406442,-0.34882517,0.05963031375,0.1888467642190202,0.40115945,-0.31255437,0.6307222755172412,0.4779058212594799,1.53634106,-0.11857768,-0.10234900862068963,0.3678181921700218,0.44800554,-1.14341974,-0.017017692903225818,0.35014584417202405,0.84799118,-0.68956224,0.3002832919999999,1.2578844289805597,3.0792487,-1.11993148
elu_edlothiad_minai,1.78,0.101,"pale blue  + flowering + distinct, unique, single",split_18,0,0.5146338190833333,1.0536469050954422,-5.60306043,3.77221238,0.43855579499999997,-1.2855176488950717,0.46511240141666665,0.4797528309863773,2.174170438349959,1.8185351928555,0.34251211374999996,0.7793576371126428,1.18439889,-1.27146156,0.4060397909090909,0.5116832415840292,1.70160618,-0.16401095,0.7818054400000001,0.7686247453321914,2.20794734,-0.30521752,0.71138339,0.7750984775899654,2.09370055,-0.70082087,0.18814850068965525,1.3760483181946752,2.63833919,-5.60306043,0.49516738882352934,1.4637000441819077,3.77221238,-1.4455719
elu_thamas_gil,0.3567,0.011,"pale blue  + great hall  +  star, bright spark",split_18,0,-0.16871260704225344,1.362964979471868,-2.65880599,4.48365114,-0.44697757,0.574668970784937,0.5064319290140844,0.5009965741056379,-1.0107315500439997,-0.4397533964365459,-0.30139245642857143,1.141800206427396,2.13618785,-1.95185841,-0.24317517642857142,1.0418040236673558,1.49914589,-2.48698045,-0.1113423170967742,1.356109314643507,2.36263893,-2.209265,0.03169869621621622,1.4289213088420625,4.48365114,-2.1542209,-0.22803173640000002,1.470834094228104,3.2850298,-2.35423256,-0.3977947552380952,1.535823792435681,2.25519706,-2.65880599
emel_archam_rusc,1.053,0.083,mother + throne + fox ,split_18,0,0.8706469970689656,0.9340721495362233,-0.96676306,3.75434592,0.70281514,0.6715412572242837,0.5044067830172413,0.4504458445707245,2.5690553730997077,0.7918108538735107,0.2381399226666667,0.5579649802121082,1.79433515,-0.54159608,0.35856452214285717,0.3680120626730116,1.11326123,-0.27247372,0.7635830090624999,0.6805788460357957,1.93259194,-0.56574877,1.213787705806452,0.8602882727371478,2.69300426,-0.51573793,1.1403921870000002,1.2400203531167504,2.57795633,-0.96676306,1.3526466050000001,1.4182184711693442,3.75434592,-0.73695715
ennorath_drafn_emel,0.4694,0.069,"lands of Middle-earth +  hewn, log + mother",split_18,0,0.170561444444445,5.97385533081949,-11.44596361,12.33175238,1.990749235,-0.16966340029891824,0.4750254244444444,0.4206385549504538,-1.10024221985918,-0.7322566454294104,-3.8352198520000003,8.212634025729887,9.31119842,-11.44596361,-0.25765242307692277,8.556317491722933,12.33175238,-9.70749043,0.03377376656250014,6.948261585244636,10.01118361,-10.1570921,1.271890506969697,5.11980525782105,7.39434429,-7.702234,0.9396258909999998,4.895066279267841,6.87922762,-7.32846491,-0.19151522961538464,3.8091579565978715,6.38330159,-5.52581054
erchion_magor_rach,1.068,0.142,"orkish + swordsman + wagon, wain ",split_18,0,1.0768665749019608,0.9230240956844676,-1.02622409,4.79330621,0.90551185,0.9058395103684754,0.39361211843137256,0.34493503656173446,3.536640634695807,0.4181405447450699,0.06272541555555555,0.41799092077015043,0.51258524,-0.89634534,0.23633571368421052,0.16665315765814454,0.48135716,-0.13013381,0.6683879262857143,0.32743647959668526,1.19287216,-0.2847808,1.1032388055882354,0.6450904895869991,2.76478422,-0.10192968,1.5031528299999999,0.8465227901455129,2.72085036,-1.02622409,2.1996015619047617,1.1064639427883867,4.79330621,0.58462007
eredh_hadhod_lass,0.3492,0.012,"germ, seed + Dwarf + leaf",split_18,0,0.0828572002116402,1.068727144666736,-1.57208517,3.70664389,-0.02477988,0.7860039785700416,0.430000917037037,0.34848823373888427,-0.1693065126215929,0.41491697742623096,0.20223402857142855,0.5975955964503543,1.38913056,-0.72134657,0.3047753614285714,1.0163334031991085,2.29538407,-1.0117072,-0.032424314285714254,1.112046823893896,2.60138487,-1.57208517,-0.009539852682926838,0.9763615974067367,2.40575918,-1.44721988,-0.10063661138888887,1.0618657304122467,3.09391137,-1.52877188,0.429689115,1.3003984712798786,3.70664389,-1.44939793
eryn_pent_tegilbor,0.2668,0.19,"wood, forest + story + calligrapher",split_18,0,0.21254852508571428,1.5150312227364555,-6.7848969,9.49301928,-0.02424828,2.7245965063476043,0.43276449782857135,0.4875788577760343,1.1750131734464648,6.142252324505973,0.06323108625,0.4413765460889843,0.92032032,-0.70936331,0.03556966578947368,0.19952500539601775,0.50645363,-0.20552198,0.48339379711111097,1.8036553414630945,8.78233538,-0.86750864,0.45284294099999994,1.7528225571005867,9.49301928,-1.01564861,-0.0413075005263158,1.4396644589608718,3.2495424,-6.7848969,-0.16401662529411762,1.6709779232806938,4.20266666,-2.74472858
